participantId,group,lecture_type,practice_type,trialId,responseId,responsePrompt,answer,answer_num,answer_scored,scale_type,question_label,reverse,duration,cleanedDuration
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,2,2,5,TSI,Video was boring,TRUE,131590,131590
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,6,6,6,TSI,Enjoyed learning new things,FALSE,131590,131590
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,5,5,5,TSI,Enjoyed this session,FALSE,131590,131590
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,5,5,5,TSI,Fun to learn about statistics this way,FALSE,131590,131590
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,5,5,5,TSI,Video was fun,FALSE,131590,131590
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_boring,This session has been boring,2,2,5,TSI,Session was boring,TRUE,131590,131590
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_fun,This session has been fun,5,5,5,TSI,Session was fun,FALSE,131590,131590
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,5,5,5,TSI,Session was interesting,FALSE,131590,131590
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,futureInterestSurvey,interest_any_study,NA,4,4,4,FutureInterest,Interested in any study,FALSE,25866,25866
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,futureInterestSurvey,interest_dynamic_vis_study,NA,1,1,1,FutureInterest,Interested in a dynamic visualization study,FALSE,25866,25866
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,futureInterestSurvey,interest_statistics_study,NA,1,1,1,FutureInterest,Interested in a statistics study,FALSE,25866,25866
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,1,1,1,MSI,Enjoyed learning about correlation and slope,FALSE,9982,9982
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",1,1,1,MSI,Excited about correlation and slope,FALSE,9982,9982
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,1,1,1,MSI,Correlation and slope are interesting,FALSE,9982,9982
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,1,1,1,MSI,Statistics is interesting,FALSE,9982,9982
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,6,6,1,TSI,Video was boring,TRUE,20898,20898
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,1,1,1,TSI,Enjoyed learning new things,FALSE,20898,20898
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,1,1,1,TSI,Enjoyed this session,FALSE,20898,20898
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,1,1,1,TSI,Fun to learn about statistics this way,FALSE,20898,20898
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,1,1,1,TSI,Video was fun,FALSE,20898,20898
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_boring,This session has been boring,6,6,1,TSI,Session was boring,TRUE,20898,20898
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_fun,This session has been fun,1,1,1,TSI,Session was fun,FALSE,20898,20898
697923c3e017b9ae8d36422f,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,1,1,1,TSI,Session was interesting,FALSE,20898,20898
69838c967c78c6ef18426fba,PP,PlotWise,PlotWise,futureInterestSurvey,interest_any_study,NA,1,1,1,FutureInterest,Interested in any study,FALSE,14933,14933
69838c967c78c6ef18426fba,PP,PlotWise,PlotWise,futureInterestSurvey,interest_dynamic_vis_study,NA,1,1,1,FutureInterest,Interested in a dynamic visualization study,FALSE,14933,14933
69838c967c78c6ef18426fba,PP,PlotWise,PlotWise,futureInterestSurvey,interest_statistics_study,NA,1,1,1,FutureInterest,Interested in a statistics study,FALSE,14933,14933
69838c967c78c6ef18426fba,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,1,1,1,MSI,Enjoyed learning about correlation and slope,FALSE,8672,8672
69838c967c78c6ef18426fba,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",1,1,1,MSI,Excited about correlation and slope,FALSE,8672,8672
69838c967c78c6ef18426fba,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,1,1,1,MSI,Correlation and slope are interesting,FALSE,8672,8672
69838c967c78c6ef18426fba,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,1,1,1,MSI,Statistics is interesting,FALSE,8672,8672
69838c967c78c6ef18426fba,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,6,6,1,TSI,Video was boring,TRUE,33006,33006
69838c967c78c6ef18426fba,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,1,1,1,TSI,Enjoyed learning new things,FALSE,33006,33006
69838c967c78c6ef18426fba,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,1,1,1,TSI,Enjoyed this session,FALSE,33006,33006
69838c967c78c6ef18426fba,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,1,1,1,TSI,Fun to learn about statistics this way,FALSE,33006,33006
69838c967c78c6ef18426fba,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,1,1,1,TSI,Video was fun,FALSE,33006,33006
69838c967c78c6ef18426fba,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_boring,This session has been boring,6,6,1,TSI,Session was boring,TRUE,33006,33006
69838c967c78c6ef18426fba,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_fun,This session has been fun,1,1,1,TSI,Session was fun,FALSE,33006,33006
69838c967c78c6ef18426fba,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,1,1,1,TSI,Session was interesting,FALSE,33006,33006
69a1a10db5dd5cc2b0fd9120,PP,PlotWise,PlotWise,futureInterestSurvey,interest_any_study,NA,6,6,6,FutureInterest,Interested in any study,FALSE,7368,7368
69a1a10db5dd5cc2b0fd9120,PP,PlotWise,PlotWise,futureInterestSurvey,interest_dynamic_vis_study,NA,6,6,6,FutureInterest,Interested in a dynamic visualization study,FALSE,7368,7368
69a1a10db5dd5cc2b0fd9120,PP,PlotWise,PlotWise,futureInterestSurvey,interest_statistics_study,NA,6,6,6,FutureInterest,Interested in a statistics study,FALSE,7368,7368
69a1a10db5dd5cc2b0fd9120,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,5,5,MSI,Enjoyed learning about correlation and slope,FALSE,8596,8596
69a1a10db5dd5cc2b0fd9120,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",5,5,5,MSI,Excited about correlation and slope,FALSE,8596,8596
69a1a10db5dd5cc2b0fd9120,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,5,5,5,MSI,Correlation and slope are interesting,FALSE,8596,8596
69a1a10db5dd5cc2b0fd9120,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,5,5,MSI,Statistics is interesting,FALSE,8596,8596
69a1a10db5dd5cc2b0fd9120,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,2,2,5,TSI,Video was boring,TRUE,16956,16956
69a1a10db5dd5cc2b0fd9120,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,6,6,6,TSI,Enjoyed learning new things,FALSE,16956,16956
69a1a10db5dd5cc2b0fd9120,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,6,6,6,TSI,Enjoyed this session,FALSE,16956,16956
69a1a10db5dd5cc2b0fd9120,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,6,6,6,TSI,Fun to learn about statistics this way,FALSE,16956,16956
69a1a10db5dd5cc2b0fd9120,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,5,5,5,TSI,Video was fun,FALSE,16956,16956
69a1a10db5dd5cc2b0fd9120,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_boring,This session has been boring,1,1,6,TSI,Session was boring,TRUE,16956,16956
69a1a10db5dd5cc2b0fd9120,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_fun,This session has been fun,6,6,6,TSI,Session was fun,FALSE,16956,16956
69a1a10db5dd5cc2b0fd9120,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,6,6,6,TSI,Session was interesting,FALSE,16956,16956
69a273aa8ea44b93a7c318fa,PP,PlotWise,PlotWise,futureInterestSurvey,interest_any_study,NA,6,6,6,FutureInterest,Interested in any study,FALSE,10181,10181
69a273aa8ea44b93a7c318fa,PP,PlotWise,PlotWise,futureInterestSurvey,interest_dynamic_vis_study,NA,6,6,6,FutureInterest,Interested in a dynamic visualization study,FALSE,10181,10181
69a273aa8ea44b93a7c318fa,PP,PlotWise,PlotWise,futureInterestSurvey,interest_statistics_study,NA,5,5,5,FutureInterest,Interested in a statistics study,FALSE,10181,10181
69a273aa8ea44b93a7c318fa,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,6,6,6,MSI,Enjoyed learning about correlation and slope,FALSE,8477,8477
69a273aa8ea44b93a7c318fa,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",6,6,6,MSI,Excited about correlation and slope,FALSE,8477,8477
69a273aa8ea44b93a7c318fa,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,6,6,6,MSI,Correlation and slope are interesting,FALSE,8477,8477
69a273aa8ea44b93a7c318fa,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,6,6,6,MSI,Statistics is interesting,FALSE,8477,8477
69a273aa8ea44b93a7c318fa,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,6,6,1,TSI,Video was boring,TRUE,16784,16784
69a273aa8ea44b93a7c318fa,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,6,6,6,TSI,Enjoyed learning new things,FALSE,16784,16784
69a273aa8ea44b93a7c318fa,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,6,6,6,TSI,Enjoyed this session,FALSE,16784,16784
69a273aa8ea44b93a7c318fa,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,6,6,6,TSI,Fun to learn about statistics this way,FALSE,16784,16784
69a273aa8ea44b93a7c318fa,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,6,6,6,TSI,Video was fun,FALSE,16784,16784
69a273aa8ea44b93a7c318fa,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_boring,This session has been boring,6,6,1,TSI,Session was boring,TRUE,16784,16784
69a273aa8ea44b93a7c318fa,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_fun,This session has been fun,6,6,6,TSI,Session was fun,FALSE,16784,16784
69a273aa8ea44b93a7c318fa,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,6,6,6,TSI,Session was interesting,FALSE,16784,16784
69d42f9c4bd9803351e64126,PP,PlotWise,PlotWise,futureInterestSurvey,interest_any_study,NA,4,4,4,FutureInterest,Interested in any study,FALSE,6393,6393
69d42f9c4bd9803351e64126,PP,PlotWise,PlotWise,futureInterestSurvey,interest_dynamic_vis_study,NA,6,6,6,FutureInterest,Interested in a dynamic visualization study,FALSE,6393,6393
69d42f9c4bd9803351e64126,PP,PlotWise,PlotWise,futureInterestSurvey,interest_statistics_study,NA,4,4,4,FutureInterest,Interested in a statistics study,FALSE,6393,6393
69d42f9c4bd9803351e64126,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,5,5,MSI,Enjoyed learning about correlation and slope,FALSE,7249,7249
69d42f9c4bd9803351e64126,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",4,4,4,MSI,Excited about correlation and slope,FALSE,7249,7249
69d42f9c4bd9803351e64126,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,4,4,4,MSI,Correlation and slope are interesting,FALSE,7249,7249
69d42f9c4bd9803351e64126,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,5,5,MSI,Statistics is interesting,FALSE,7249,7249
69d42f9c4bd9803351e64126,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,3,3,4,TSI,Video was boring,TRUE,19974,19974
69d42f9c4bd9803351e64126,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,5,5,5,TSI,Enjoyed learning new things,FALSE,19974,19974
69d42f9c4bd9803351e64126,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,4,4,4,TSI,Enjoyed this session,FALSE,19974,19974
69d42f9c4bd9803351e64126,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,4,4,4,TSI,Fun to learn about statistics this way,FALSE,19974,19974
69d42f9c4bd9803351e64126,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,2,2,2,TSI,Video was fun,FALSE,19974,19974
69d42f9c4bd9803351e64126,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_boring,This session has been boring,2,2,5,TSI,Session was boring,TRUE,19974,19974
69d42f9c4bd9803351e64126,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_fun,This session has been fun,4,4,4,TSI,Session was fun,FALSE,19974,19974
69d42f9c4bd9803351e64126,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,5,5,5,TSI,Session was interesting,FALSE,19974,19974
69d6384637b632d34190012d,PP,PlotWise,PlotWise,futureInterestSurvey,interest_any_study,NA,6,6,6,FutureInterest,Interested in any study,FALSE,9967,9967
69d6384637b632d34190012d,PP,PlotWise,PlotWise,futureInterestSurvey,interest_dynamic_vis_study,NA,6,6,6,FutureInterest,Interested in a dynamic visualization study,FALSE,9967,9967
69d6384637b632d34190012d,PP,PlotWise,PlotWise,futureInterestSurvey,interest_statistics_study,NA,6,6,6,FutureInterest,Interested in a statistics study,FALSE,9967,9967
69d6384637b632d34190012d,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,6,6,6,MSI,Enjoyed learning about correlation and slope,FALSE,8298,8298
69d6384637b632d34190012d,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",6,6,6,MSI,Excited about correlation and slope,FALSE,8298,8298
69d6384637b632d34190012d,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,6,6,6,MSI,Correlation and slope are interesting,FALSE,8298,8298
69d6384637b632d34190012d,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,6,6,6,MSI,Statistics is interesting,FALSE,8298,8298
69d6384637b632d34190012d,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,1,1,6,TSI,Video was boring,TRUE,12809,12809
69d6384637b632d34190012d,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,6,6,6,TSI,Enjoyed learning new things,FALSE,12809,12809
69d6384637b632d34190012d,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,6,6,6,TSI,Enjoyed this session,FALSE,12809,12809
